submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
6/3/2020,IN,"35,712",,,475,0,"2,367","2,184",183,27,0,6/3/2020 0:00,Not agree,Agree
6/3/2020,VI,70,,,0,0,6,,,0,0,6/4/2020 15:03,,
6/3/2020,IL,"123,830","123,830",0,982,0,"5,621","5,621",0,96,0,6/4/2020 15:03,Agree,Agree
6/3/2020,RI,"15,112",,,97,0,843,,,10,0,9/10/2021 14:24,Not agree,N/A
6/3/2020,NJ,"162,492",,,541,18,"11,880","11,880",0,110,0,6/3/2020 0:00,Not agree,Agree
6/3/2020,VA,"47,856","45,620","2,236",951,46,"1,445","1,338",107,17,1,6/4/2020 15:03,Agree,Agree
6/3/2020,SC,"12,948","12,948",0,266,0,530,,,3,0,6/3/2020 0:00,Agree,Not agree
6/2/2020,MI,"100,065","91,767","8,298","1,063",194,"5,979","5,677",302,20,0,6/3/2020 0:00,Agree,Agree
6/2/2020,IN,"35,237",,,407,0,"2,340","2,157",183,22,1,6/2/2020 0:00,Not agree,Agree
6/2/2020,NV,"8,830",,,142,0,420,,,-1,0,6/3/2020 14:11,,
6/2/2020,VI,70,,,0,0,6,,,0,0,6/3/2020 14:11,,
6/2/2020,DE,"9,845","8,958",887,36,0,375,351,24,2,0,6/4/2020 0:00,Agree,Agree
6/2/2020,ID,"2,933","2,660",273,27,10,83,63,20,0,0,6/3/2020 14:11,Agree,Agree
6/2/2020,NE,"14,557",,,219,0,181,,,3,0,6/4/2020 0:00,Not agree,Not agree
6/2/2020,AL,"22,456","22,054",402,563,5,902,842,60,21,4,6/4/2020 0:00,Agree,Agree
6/2/2020,MS,"18,145","18,009",136,322,3,"1,046","1,028",18,13,0,6/4/2020 0:00,Agree,Agree
6/2/2020,NH,"4,749",,,64,0,256,,,11,0,6/3/2020 14:11,Not agree,Not agree
6/2/2020,DC,"8,886",,,29,0,470,,,2,0,6/3/2020 14:11,,
6/2/2020,OR,"4,335","4,220",115,33,5,157,157,0,3,0,6/3/2020 14:11,Agree,Agree
6/2/2020,LA,"40,857",,,405,0,"2,835","2,724",111,34,0,6/3/2020 14:11,Not agree,Agree
6/2/2020,FSM,0,0,0,0,0,0,0,0,0,0,6/3/2020 14:11,Agree,Agree
6/2/2020,MN,"25,508",,,300,0,"1,082","1,072",10,22,0,6/3/2020 14:11,N/A,Agree
6/2/2020,AZ,"21,250","20,977",273,"1,127",273,941,879,62,24,62,6/3/2020 14:11,Agree,Agree
6/2/2020,HI,646,,,1,0,17,,,0,0,6/3/2020 10:11,Not agree,Not agree
6/2/2020,UT,"10,353","10,353",0,252,0,113,113,0,-1,0,6/3/2020 14:11,Agree,Agree
6/2/2020,MA,"97,539",,,248,,"7,325","7,128",197,52,1,6/4/2020 0:00,Agree,Agree
6/2/2020,AS,0,,,0,0,0,,,0,0,6/3/2020 14:11,,
6/2/2020,WV,"2,056","1,997",59,28,1,78,,,2,0,6/3/2020 14:11,Agree,Not agree
6/2/2020,AR,"7,818",,,375,0,136,,,3,0,6/3/2020 14:11,Not agree,Not agree
6/2/2020,CO,"26,788","24,311","2,477",211,9,"1,474","1,162",312,16,6,6/3/2020 14:11,Agree,Agree
6/2/2020,IA,"20,015",,,317,0,561,,,12,0,6/3/2020 14:11,Not agree,Not agree
6/2/2020,NY,"168,663",,,716,0,"8,198",,,39,0,6/3/2020 14:11,Not agree,Not agree
6/2/2020,SD,"5,067",,,33,0,62,61,1,0,0,6/3/2020 14:11,N/A,Agree
6/2/2020,AK,490,,,20,0,13,,,0,0,6/2/2020 0:00,N/A,N/A
6/2/2020,GA,"47,079","47,048",31,578,0,"2,102","2,102",0,28,0,6/3/2020 10:11,Agree,Agree
6/2/2020,OK,"7,685",,,192,0,368,368,0,2,0,6/3/2020 0:00,Not agree,Agree
6/2/2020,MP,22,22,0,0,0,2,2,0,0,0,6/4/2020 0:00,Agree,Agree
6/2/2020,PW,0,,,0,0,0,,,0,0,6/3/2020 14:11,,
6/2/2020,PR,"1,488","1,487",1,26,0,146,58,88,2,2,6/2/2020 0:00,Agree,Agree
6/2/2020,TX,"66,568",,,"1,688",0,"1,967",,,28,0,6/4/2020 0:00,Not agree,Not agree
6/2/2020,KS,"10,011","10,011",0,0,0,217,,,0,0,6/3/2020 14:11,Agree,N/A
6/2/2020,NYC,"207,448","202,924","4,524",238,8,"22,230","17,730","4,500",42,3,5/31/2020 0:00,Agree,Agree
6/2/2020,FL,"56,995",,,"1,209",0,"2,756",,,39,0,6/2/2020 0:00,Not agree,Not agree
6/2/2020,PA,"76,950","75,102","1,848",606,22,"5,742",,,75,47,6/2/2020 0:00,Agree,Not agree
6/2/2020,OH,"36,413","33,892","2,521",429,38,"2,258","2,041",217,52,4,6/3/2020 14:11,Agree,Agree
6/2/2020,RMI,0,0,0,0,0,0,0,0,0,0,6/3/2020 14:11,Agree,Agree
6/2/2020,NM,"8,024",,,224,0,425,,,6,0,6/4/2020 0:00,N/A,Not agree
6/2/2020,TN,"25,806","25,646",160,689,4,438,417,21,6,0,6/1/2020 0:00,Agree,Agree
6/2/2020,MO,"14,577",,,217,2,911,,,4,0,6/4/2020 0:00,Not agree,Not agree
6/2/2020,CA,"137,007","136,839",168,"1,595",2,"4,881","4,881",0,67,0,6/2/2020 0:00,Agree,Agree
6/2/2020,MD,"54,982",,,807,0,"2,741","2,621",120,26,1,6/4/2020 0:00,N/A,Agree
6/2/2020,GU,177,,,2,0,5,,,0,0,6/3/2020 14:11,Not agree,Not agree
6/2/2020,MT,525,525,0,2,0,17,17,0,0,0,6/3/2020 14:11,Agree,Agree
6/2/2020,NC,"32,478","32,463",15,"1,504",0,"1,024","1,024",0,17,0,6/2/2020 0:00,Agree,Agree
6/2/2020,WA,"22,237",,,205,0,"1,129",,,5,0,6/4/2020 0:00,N/A,N/A
6/2/2020,IL,"122,848","122,848",0,"1,614",0,"5,525","5,525",0,113,0,6/3/2020 14:11,Agree,Agree
6/2/2020,ND,"2,646","2,646",0,21,0,65,,,4,0,6/3/2020 14:11,Agree,Not agree
6/2/2020,ME,"2,418","2,152",266,41,7,95,94,1,1,0,6/3/2020 14:11,Agree,Agree
6/2/2020,WI,"18,917","18,917",0,374,0,607,607,0,12,0,6/3/2020 14:11,Agree,Agree
6/2/2020,VT,903,,,0,0,54,,,0,0,6/4/2020 0:00,Not agree,Not agree
6/2/2020,CT,"42,979","40,941","2,038",239,-32,"3,972","3,139",833,8,-21,6/3/2020 14:11,Agree,Agree
6/2/2020,KY,"10,937","10,610",327,245,50,519,498,21,6,2,6/4/2020 0:00,Agree,Agree
6/2/2020,RI,"15,015",,,94,0,833,,,5,0,9/10/2021 14:24,Not agree,N/A
6/2/2020,VA,"46,905","44,715","2,190",666,20,"1,428","1,322",106,21,-1,6/3/2020 14:11,Agree,Agree
6/2/2020,NJ,"161,951",,,658,31,"11,770","11,770",0,49,0,6/2/2020 0:00,Not agree,Agree
6/2/2020,WY,912,701,211,2,1,17,17,0,0,0,6/3/2020 14:11,Agree,Agree
6/2/2020,SC,"12,682","12,682",0,266,0,527,,,10,0,6/2/2020 0:00,Agree,Not agree
6/1/2020,CT,"42,740","40,670","2,070",539,58,"3,964","3,110",854,20,-6,6/2/2020 14:16,Agree,Agree
6/1/2020,ND,"2,625","2,625",0,48,0,61,,,0,0,6/2/2020 14:16,Agree,Not agree
6/1/2020,GU,175,,,0,0,5,,,0,0,6/2/2020 14:16,Not agree,Not agree
6/1/2020,VT,903,,,3,0,54,,,0,0,6/3/2020 0:00,Not agree,Not agree
6/1/2020,ME,"2,377","2,118",259,28,3,94,93,1,5,0,6/2/2020 14:16,Agree,Agree
6/1/2020,MI,"99,002","90,898","8,104",881,137,"5,959","5,657",302,27,1,6/2/2020 0:00,Agree,Agree
6/1/2020,AL,"21,893","21,496",397,747,20,881,825,56,16,0,6/3/2020 0:00,Agree,Agree
6/1/2020,IN,"34,830",,,256,0,"2,318","2,136",182,20,0,6/1/2020 0:00,Not agree,Agree
6/1/2020,OR,"4,302","4,192",110,59,2,154,154,0,1,0,6/2/2020 14:16,Agree,Agree
6/1/2020,RI,"14,921",,,75,0,828,,,3,0,9/10/2021 14:24,Not agree,N/A
6/1/2020,SC,"12,416","12,416",0,361,0,517,,,6,0,6/1/2020 0:00,Agree,Not agree
6/1/2020,WY,910,700,210,7,0,17,17,0,0,0,6/2/2020 14:16,Agree,Agree
6/1/2020,FSM,0,0,0,0,0,0,0,0,0,0,6/2/2020 14:16,Agree,Agree
6/1/2020,VA,"46,239","44,069","2,170",841,19,"1,407","1,300",107,15,-3,6/2/2020 14:16,Agree,Agree
6/1/2020,KY,"10,692","10,415",277,227,26,513,494,19,3,0,6/3/2020 0:00,Agree,Agree
6/1/2020,PW,0,,,0,0,0,,,0,0,6/2/2020 14:16,,
6/1/2020,AK,470,,,7,0,13,,,0,0,6/1/2020 0:00,N/A,N/A
6/1/2020,FL,"55,786",,,602,0,"2,717",,,34,0,6/1/2020 0:00,Not agree,Not agree
6/1/2020,TX,"64,880",,,593,0,"1,939",,,20,0,6/3/2020 0:00,Not agree,Not agree
6/1/2020,MA,"97,291",,,326,,"7,273","7,077",196,34,0,6/3/2020 0:00,Agree,Agree
6/1/2020,PR,"1,462","1,461",1,1,0,144,58,86,1,1,6/1/2020 0:00,Agree,Agree
6/1/2020,CO,"26,577","24,109","2,468",199,39,"1,458","1,152",306,13,1,6/2/2020 14:16,Agree,Agree
6/1/2020,MP,22,22,0,0,0,2,2,0,0,0,6/3/2020 0:00,Agree,Agree
6/1/2020,GA,"46,501","46,470",31,889,2,"2,074","2,074",0,22,0,6/2/2020 10:16,Agree,Agree
6/1/2020,HI,645,,,1,0,17,,,0,0,6/2/2020 10:16,Not agree,Not agree
6/1/2020,OH,"35,984","33,501","2,483",471,43,"2,206","1,993",213,51,2,6/2/2020 14:16,Agree,Agree
6/1/2020,TN,"25,117","24,961",156,169,2,432,411,21,5,0,5/31/2020 0:00,Agree,Agree
6/1/2020,NM,"7,800",,,111,0,419,,,5,0,6/3/2020 0:00,N/A,Not agree
6/1/2020,NY,"167,947",,,480,0,"8,159",,,29,0,6/2/2020 14:16,Not agree,Not agree
6/1/2020,IA,"19,698",,,146,0,549,,,15,0,6/2/2020 14:16,Not agree,Not agree
6/1/2020,UT,"10,101","10,101",0,157,0,114,114,0,1,0,6/2/2020 14:16,Agree,Agree
6/1/2020,AS,0,,,0,0,0,,,0,0,6/2/2020 14:16,,
6/1/2020,AR,"7,443",,,190,0,133,,,0,0,6/2/2020 14:16,Not agree,Not agree
6/1/2020,OK,"7,493",,,66,0,366,366,0,2,0,6/2/2020 0:00,Not agree,Agree
6/1/2020,WV,"2,028","1,970",58,18,1,76,,,1,0,6/2/2020 14:16,Agree,Not agree
6/1/2020,NYC,"207,210","202,694","4,516",353,5,"22,188","17,691","4,497",57,4,5/30/2020 0:00,Agree,Agree
6/1/2020,KS,"10,011","10,011",0,292,0,217,,,9,0,6/2/2020 14:16,Agree,N/A
6/1/2020,RMI,0,0,0,0,0,0,0,0,0,0,6/2/2020 14:16,Agree,Agree
6/1/2020,PA,"76,344","74,518","1,826",404,11,"5,667",,,100,29,6/1/2020 0:00,Agree,Not agree
6/1/2020,SD,"5,034",,,41,0,62,61,1,0,1,6/2/2020 14:16,N/A,Agree
6/1/2020,CA,"135,412","135,246",166,"2,230",2,"4,814","4,814",0,66,0,6/1/2020 0:00,Agree,Agree
6/1/2020,WI,"18,543","18,543",0,140,0,595,595,0,3,0,6/2/2020 14:16,Agree,Agree
6/1/2020,NE,"14,338",,,272,0,178,,,8,0,6/3/2020 0:00,Not agree,Not agree
6/1/2020,NV,"8,688",,,78,-17,421,,,-17,-17,6/2/2020 14:16,,
6/1/2020,MS,"17,823","17,690",133,376,5,"1,033","1,015",18,13,1,6/3/2020 0:00,Agree,Agree
6/1/2020,VI,70,,,1,0,6,,,0,0,6/2/2020 14:16,,
6/1/2020,MD,"54,175",,,848,0,"2,715","2,596",119,31,0,6/3/2020 0:00,N/A,Agree
6/1/2020,WA,"22,032",,,271,0,"1,124",,,6,0,6/3/2020 0:00,N/A,N/A
6/1/2020,ID,"2,906","2,643",263,67,2,83,63,20,1,0,6/2/2020 14:16,Agree,Agree
6/1/2020,MO,"14,360",,,267,2,907,,,11,0,6/3/2020 0:00,Not agree,Not agree
6/1/2020,NC,"30,974","30,959",15,332,0,"1,007","1,007",0,21,0,6/1/2020 0:00,Agree,Agree
6/1/2020,DE,"9,809","8,922",887,58,1,373,349,24,4,0,6/3/2020 0:00,Agree,Agree
6/1/2020,NH,"4,685",,,34,0,245,,,0,0,6/2/2020 14:16,Not agree,Not agree
6/1/2020,IL,"121,234","121,234",0,974,0,"5,412","5,412",0,22,0,6/2/2020 14:16,Agree,Agree
6/1/2020,MT,523,523,0,8,0,17,17,0,0,0,6/2/2020 14:16,Agree,Agree
6/1/2020,NJ,"161,293",,,486,13,"11,721","11,721",0,23,0,6/1/2020 0:00,Not agree,Agree
6/1/2020,AZ,"20,123","20,123",0,187,0,917,917,0,11,0,6/2/2020 14:16,Agree,Agree
6/1/2020,MN,"25,208",,,0,0,"1,060","1,050",10,0,0,6/2/2020 14:16,N/A,Agree
6/1/2020,LA,"40,452",,,536,111,"2,801","2,690",111,10,6,6/2/2020 14:16,Not agree,Agree
6/1/2020,DC,"8,857",,,56,0,468,,,2,0,6/2/2020 14:16,,
5/31/2020,MT,515,515,0,10,0,17,17,0,0,0,6/1/2020 14:17,Agree,Agree
5/31/2020,DE,"9,751","8,865",886,127,2,369,345,24,3,0,6/2/2020 0:00,Agree,Agree
5/31/2020,ID,"2,839","2,578",261,0,0,82,62,20,0,0,6/1/2020 14:17,Agree,Agree
5/31/2020,MI,"98,121","90,154","7,967",402,74,"5,932","5,631",301,19,0,6/1/2020 0:00,Agree,Agree
5/31/2020,ND,"2,577","2,577",0,23,0,61,,,1,0,6/1/2020 14:17,Agree,Not agree
5/31/2020,MS,"17,447","17,319",128,223,2,"1,020","1,003",17,11,0,6/2/2020 0:00,Agree,Agree
5/31/2020,IL,"120,260","120,260",0,"1,343",0,"5,390","5,390",0,60,0,6/1/2020 14:17,Agree,Agree
5/31/2020,MD,"53,327",,,549,0,"2,684","2,565",119,35,0,6/2/2020 0:00,N/A,Agree
5/31/2020,VT,900,,,4,0,54,,,0,0,6/2/2020 0:00,Not agree,Not agree
5/31/2020,ME,"2,349","2,093",256,24,-2,89,88,1,0,0,6/1/2020 14:17,Agree,Agree
5/31/2020,NH,"4,651",,,106,0,245,,,3,0,6/1/2020 14:17,Not agree,Not agree
5/31/2020,OR,"4,243","4,135",108,58,6,153,153,0,0,0,6/1/2020 14:17,Agree,Agree
5/31/2020,FSM,0,0,0,0,0,0,0,0,0,0,6/1/2020 14:17,Agree,Agree
5/31/2020,KY,"10,465","10,214",251,136,15,510,491,19,6,0,6/2/2020 0:00,Agree,Agree
5/31/2020,WY,903,693,210,5,0,17,17,0,1,0,6/1/2020 14:17,Agree,Agree
5/31/2020,DC,"8,801",,,84,0,466,,,4,0,6/1/2020 14:17,,
5/31/2020,RI,"14,846",,,109,0,825,,,12,0,9/10/2021 14:24,Not agree,N/A
5/31/2020,MN,"25,208",,,358,0,"1,060","1,050",10,10,0,6/1/2020 14:17,N/A,Agree
5/31/2020,NYC,"206,857","202,346","4,511",655,13,"22,131","17,638","4,493",51,8,5/29/2020 0:00,Agree,Agree
5/31/2020,UT,"9,944","9,944",0,256,0,113,113,0,1,0,6/1/2020 14:17,Agree,Agree
5/31/2020,TX,"64,287",,,"1,949",0,"1,919",,,14,0,6/2/2020 0:00,Not agree,Not agree
5/31/2020,AR,"7,253",,,240,0,133,,,0,0,6/1/2020 14:17,Not agree,Not agree
5/31/2020,PW,0,,,0,0,0,,,0,0,6/1/2020 14:17,,
5/31/2020,HI,644,,,0,0,17,,,0,0,5/31/2020 0:00,Not agree,Not agree
5/31/2020,FL,"55,184",,,699,0,"2,683",,,35,0,5/31/2020 0:00,Not agree,Not agree
5/31/2020,AK,463,,,28,0,13,,,1,0,5/31/2020 0:00,N/A,N/A
5/31/2020,PR,"1,461","1,460",1,2,0,143,58,85,2,1,5/31/2020 0:00,Agree,Agree
5/31/2020,RMI,0,0,0,0,0,0,0,0,0,0,6/1/2020 14:17,Agree,Agree
5/31/2020,NY,"167,467",,,558,0,"8,130",,,30,0,6/1/2020 14:17,Not agree,Not agree
5/31/2020,OH,"35,513","33,073","2,440",479,45,"2,155","1,944",211,6,0,6/1/2020 14:17,Agree,Agree
5/31/2020,GA,"45,612","45,583",29,729,0,"2,052","2,052",0,49,0,6/1/2020 10:17,Agree,Agree
5/31/2020,OK,"7,427",,,92,0,364,364,0,1,0,6/1/2020 0:00,Not agree,Agree
5/31/2020,MA,"96,965","96,965",0,664,0,"7,239","7,043",196,55,0,6/2/2020 0:00,Agree,Agree
5/31/2020,WV,"2,010","1,953",57,21,2,75,,,0,0,6/1/2020 14:17,Agree,Not agree
5/31/2020,KS,"9,719","9,719",0,0,0,208,,,0,0,6/1/2020 14:17,Agree,N/A
5/31/2020,CO,"26,378","23,949","2,429",280,-2,"1,445","1,140",305,2,0,6/1/2020 14:17,Agree,Agree
5/31/2020,AS,0,,,0,0,0,,,0,0,6/1/2020 14:17,,
5/31/2020,MP,22,22,0,0,0,2,2,0,0,0,6/2/2020 0:00,Agree,Agree
5/31/2020,TN,"24,948","24,794",154,271,0,427,406,21,10,0,5/30/2020 0:00,Agree,Agree
5/31/2020,IA,"19,552",,,308,0,534,,,3,0,6/1/2020 14:17,Not agree,Not agree
5/31/2020,SD,"4,993",,,33,0,62,62,0,0,-1,6/1/2020 14:17,N/A,Agree
5/31/2020,PA,"75,940","74,125","1,815",529,11,"5,567",,,12,-11,5/31/2020 0:00,Agree,Not agree
5/31/2020,NM,"7,689",,,65,0,414,,,6,0,6/2/2020 0:00,N/A,Not agree
5/31/2020,VI,69,,,0,0,6,,,0,0,6/1/2020 14:17,,
5/31/2020,NC,"30,642","30,627",15,443,0,986,986,0,19,0,5/31/2020 0:00,Agree,Agree
5/31/2020,WI,"18,403","18,403",0,173,0,592,592,0,4,0,6/1/2020 14:17,Agree,Agree
5/31/2020,AL,"21,146","20,769",377,353,0,865,809,56,10,0,6/2/2020 0:00,Agree,Agree
5/31/2020,NE,"14,066",,,172,0,170,,,0,0,6/2/2020 0:00,Not agree,Not agree
5/31/2020,MO,"14,093",,,176,0,896,,,12,0,6/2/2020 0:00,Not agree,Not agree
5/31/2020,CT,"42,201","40,189","2,012",179,-1,"3,944","3,084",860,32,3,6/1/2020 14:17,Agree,Agree
5/31/2020,GU,175,,,3,1,5,,,0,0,6/1/2020 14:17,Not agree,Not agree
5/31/2020,NV,"8,610",,,115,17,438,,,21,17,6/1/2020 14:17,,
5/31/2020,IN,"34,574",,,363,0,"2,298","2,116",182,18,1,5/31/2020 0:00,Not agree,Agree
5/31/2020,WA,"21,761",,,352,0,"1,118",,,0,0,6/2/2020 0:00,N/A,N/A
5/31/2020,CA,"133,182","133,018",164,"3,782",2,"4,748","4,748",0,61,0,5/31/2020 0:00,Agree,Agree
5/31/2020,LA,"39,916",,,234,-105,"2,791","2,686",105,6,0,6/1/2020 14:17,Not agree,Agree
5/31/2020,AZ,"19,936","19,936",0,681,0,906,906,0,3,0,6/1/2020 14:17,Agree,Agree
5/31/2020,VA,"45,398","43,247","2,151",791,43,"1,392","1,282",110,17,9,6/1/2020 14:17,Agree,Agree
5/31/2020,NJ,"160,807",,,838,1,"11,698","11,698",0,64,0,5/31/2020 0:00,Not agree,Agree
5/31/2020,SC,"12,055","12,055",0,409,0,511,,,6,0,5/31/2020 0:00,Agree,Not agree
5/30/2020,MO,"13,917",,,298,0,884,,,6,0,6/1/2020 0:00,Not agree,Not agree
5/30/2020,VT,896,,,2,0,54,,,0,0,6/1/2020 0:00,Not agree,Not agree
5/30/2020,NH,"4,545",,,53,0,242,,,4,0,5/31/2020 14:43,Not agree,Not agree
5/30/2020,ME,"2,325","2,067",258,43,1,89,88,1,0,0,5/31/2020 14:43,Agree,Agree
5/30/2020,CA,"129,400","129,238",162,"3,175",1,"4,687","4,687",0,71,0,5/30/2020 0:00,Agree,Agree
5/30/2020,IN,"34,211",,,653,0,"2,280","2,099",181,24,1,5/30/2020 0:00,Not agree,Agree
5/30/2020,MD,"52,778",,,763,0,"2,649","2,530",119,28,0,6/1/2020 0:00,N/A,Agree
5/30/2020,NC,"30,199","30,184",15,"1,112",0,967,967,0,20,0,5/30/2020 0:00,Agree,Agree
5/30/2020,VI,69,,,0,0,6,,,0,0,5/31/2020 14:43,,
5/30/2020,ND,"2,554","2,554",0,34,0,60,,,1,0,5/31/2020 14:43,Agree,Not agree
5/30/2020,MI,"97,719","89,826","7,893",519,69,"5,913","5,612",301,29,0,5/31/2020 0:00,Agree,Agree
5/30/2020,WA,"21,409",,,278,0,"1,118",,,7,0,6/1/2020 0:00,N/A,N/A
5/30/2020,AL,"20,793","20,416",377,390,5,855,799,56,15,0,6/1/2020 0:00,Agree,Agree
5/30/2020,MN,"24,850",,,"1,319",0,"1,050","1,040",10,44,0,5/31/2020 14:43,N/A,Agree
5/30/2020,KY,"10,329","10,093",236,104,5,504,485,19,3,0,6/1/2020 0:00,Agree,Agree
5/30/2020,RI,"14,737",,,173,0,813,,,12,0,9/10/2021 14:24,Not agree,N/A
5/30/2020,DC,"8,717",,,179,0,462,,,2,0,5/31/2020 14:43,,
5/30/2020,SC,"11,646","11,646",0,324,0,505,,,9,0,5/30/2020 0:00,Agree,Not agree
5/30/2020,NJ,"159,969",,,773,9,"11,634","11,634",0,103,0,5/30/2020 0:00,Not agree,Agree
5/30/2020,TX,"62,338",,,"1,332",0,"1,905",,,32,0,6/1/2020 0:00,Not agree,Not agree
5/30/2020,AK,435,,,3,0,12,,,1,0,5/30/2020 0:00,N/A,N/A
5/30/2020,CO,"26,098","23,667","2,431",485,-10,"1,443","1,138",305,7,-2,5/31/2020 14:43,Agree,Agree
5/30/2020,WV,"1,989","1,934",55,17,0,75,,,1,0,5/31/2020 14:43,Agree,Not agree
5/30/2020,AR,"7,013",,,236,0,133,,,1,0,5/31/2020 14:43,Not agree,Not agree
5/30/2020,MA,"96,301","96,301",0,789,0,"7,184","6,988",196,57,1,6/1/2020 0:00,Agree,Agree
5/30/2020,FL,"54,485",,,870,0,"2,648",,,37,0,5/30/2020 0:00,Not agree,Not agree
5/30/2020,PW,0,,,0,0,0,,,0,0,5/31/2020 14:43,,
5/30/2020,OH,"35,034","32,639","2,395",468,31,"2,149","1,938",211,18,1,5/31/2020 14:43,Agree,Agree
5/30/2020,RMI,0,0,0,0,0,0,0,0,0,0,5/31/2020 14:43,Agree,Agree
5/30/2020,SD,"4,960",,,94,0,62,61,1,3,1,5/31/2020 14:43,N/A,Agree
5/30/2020,PR,"1,459","1,458",1,28,0,141,57,84,0,0,5/30/2020 0:00,Agree,Agree
5/30/2020,HI,644,,,0,0,17,,,0,0,5/30/2020 0:00,Not agree,Not agree
5/30/2020,UT,"9,688","9,688",0,259,0,112,112,0,2,0,5/31/2020 14:43,Agree,Agree
5/30/2020,KS,"9,719","9,719",0,0,0,208,,,0,0,5/31/2020 14:43,Agree,N/A
5/30/2020,AS,0,,,0,0,0,,,0,0,5/31/2020 14:43,,
5/30/2020,OK,"7,335",,,118,0,363,363,0,2,0,5/31/2020 0:00,Not agree,Agree
5/30/2020,MP,22,22,0,0,0,2,2,0,0,0,6/1/2020 0:00,Agree,Agree
5/30/2020,NYC,"206,202","201,704","4,498",651,5,"22,080","17,595","4,485",42,4,5/28/2020 0:00,Agree,Agree
5/30/2020,GA,"44,883","44,854",29,738,0,"2,003","2,003",0,32,0,5/31/2020 10:43,Agree,Agree
5/30/2020,PA,"75,411","73,607","1,804",724,19,"5,555",,,18,12,5/30/2020 0:00,Agree,Not agree
5/30/2020,TN,"24,677","24,523",154,651,1,417,396,21,7,1,5/29/2020 0:00,Agree,Agree
5/30/2020,IA,"19,244",,,288,0,531,,,8,0,5/31/2020 14:43,Not agree,Not agree
5/30/2020,NM,"7,624",,,131,0,408,,,4,0,6/1/2020 0:00,N/A,Not agree
5/30/2020,NY,"166,909",,,624,0,"8,100",,,42,0,5/31/2020 14:43,Not agree,Not agree
5/30/2020,NV,"8,495",,,145,0,417,,,2,0,5/31/2020 14:43,,
5/30/2020,WI,"18,230","18,230",0,523,0,588,588,0,20,0,5/31/2020 14:43,Agree,Agree
5/30/2020,IL,"118,917","118,917",0,"1,462",0,"5,330","5,330",0,60,0,5/31/2020 14:43,Agree,Agree
5/30/2020,MS,"17,224","17,098",126,228,0,"1,009",992,17,7,0,6/1/2020 0:00,Agree,Agree
5/30/2020,CT,"42,022","40,009","2,013",260,7,"3,912","3,055",857,44,9,5/31/2020 14:43,Agree,Agree
5/30/2020,MT,505,505,0,0,0,17,17,0,0,0,5/31/2020 14:43,Agree,Agree
5/30/2020,GU,172,,,0,0,5,,,0,0,5/31/2020 14:43,Not agree,Not agree
5/30/2020,NE,"13,894",,,251,0,170,,,0,0,6/1/2020 0:00,Not agree,Not agree
5/30/2020,ID,"2,839","2,578",261,36,9,82,62,20,0,0,5/31/2020 14:43,Agree,Agree
5/30/2020,DE,"9,624","8,740",884,70,1,366,342,24,5,0,6/1/2020 0:00,Agree,Agree
5/30/2020,FSM,0,0,0,0,0,0,0,0,0,0,5/31/2020 14:43,Agree,Agree
5/30/2020,OR,"4,185","4,083",102,54,0,153,153,0,2,0,5/31/2020 14:43,Agree,Agree
5/30/2020,AZ,"19,255","19,255",0,790,0,903,903,0,18,0,5/31/2020 14:43,Agree,Agree
5/30/2020,LA,"39,682",,,775,0,"2,785","2,680",105,19,0,5/31/2020 14:43,Not agree,Agree
5/30/2020,VA,"44,607","42,499","2,108",996,26,"1,375","1,274",101,5,0,5/31/2020 14:43,Agree,Agree
5/30/2020,WY,898,688,210,7,1,16,16,0,1,0,5/31/2020 14:43,Agree,Agree
5/29/2020,DE,"9,554","8,671",883,157,3,361,337,24,5,1,5/31/2020 0:00,Agree,Agree
5/29/2020,ND,"2,520","2,520",0,39,0,59,,,2,0,5/30/2020 15:47,Agree,Not agree
5/29/2020,MS,"16,996","16,870",126,349,2,"1,002",985,17,13,1,5/31/2020 0:00,Agree,Agree
5/29/2020,MO,"13,619",,,210,0,878,,,9,0,5/31/2020 0:00,Not agree,Not agree
5/29/2020,ME,"2,282","2,025",257,56,2,89,88,1,4,0,5/30/2020 15:47,Agree,Agree
5/29/2020,MD,"52,015",,,"1,027",0,"2,621","2,502",119,40,1,5/31/2020 0:00,N/A,Agree
5/29/2020,IN,"33,558",,,490,0,"2,256","2,076",180,23,1,5/29/2020 0:00,Not agree,Agree
5/29/2020,WA,"21,131",,,302,0,"1,111",,,5,0,5/31/2020 0:00,N/A,N/A
5/29/2020,WI,"17,707","17,707",0,733,0,568,568,0,18,0,5/30/2020 15:47,Agree,Agree
5/29/2020,VI,69,,,0,0,6,,,0,0,5/30/2020 15:47,,
5/29/2020,NH,"4,492",,,106,0,238,,,6,0,5/30/2020 15:47,Not agree,Not agree
5/29/2020,NV,"8,350",,,125,-17,415,,,-12,-17,5/30/2020 15:47,,
5/29/2020,AL,"20,403","20,031",372,506,4,840,784,56,20,1,5/31/2020 0:00,Agree,Agree
5/29/2020,CA,"126,225","126,064",161,"3,517",7,"4,616","4,616",0,81,0,5/29/2020 0:00,Agree,Agree
5/29/2020,AZ,"18,465","18,465",0,702,0,885,885,0,28,0,5/30/2020 15:47,Agree,Agree
5/29/2020,MN,"23,531",,,0,0,"1,006",996,10,0,0,5/30/2020 15:47,N/A,Agree
